web-scraper-order,web-scraper-start-url,name,price,adress,im_link-src
"1717198371-324","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots cane corso","650 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3627009_uploaded_image1_1648504752.jpg"
"1717198371-325","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot dog allemand","650 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3627007_uploaded_image1_1648504683.jpg"
"1717198371-326","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Berger","150 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3620132_uploaded_image1_1648033840.jpg"
"1717198371-327","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot femelle","80 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3620121_uploaded_image1_1648033413.jpg"
"1717198371-328","https://sn.coinafrique.com/categorie/chiens?page=5","Bichon Maltais","200 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3609624_uploaded_image1_1647349943.jpg"
"1717198371-329","https://sn.coinafrique.com/categorie/chiens?page=5","Chien","150 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3606222_uploaded_image2_1647128155.jpeg"
"1717198371-330","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Bichon Maltais","250 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3605748_uploaded_image1_1647097502.jpg"
"1717198371-331","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots bergers allemands","170 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3605422_uploaded_image1_1647084802.jpg"
"1717198371-332","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Husky","600 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3603086_uploaded_image1_1646937069.jpg"
"1717198371-333","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Berger Allemand","135 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3603083_uploaded_image1_1646936881.jpg"
"1717198371-334","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot mâle Pitbull","120 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3596319_uploaded_image1_1646581647.jpg"
"1717198371-335","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots croisés","150 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3590682_uploaded_image1_1646255754.jpg"
"1717198371-336","https://sn.coinafrique.com/categorie/chiens?page=5","Berger allemand femelle","80 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3588708_uploaded_image1_1646171264.jpg"
"1717198371-337","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Berger Malinois","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3586169_uploaded_image1_1646072311.jpg"
"1717198371-338","https://sn.coinafrique.com/categorie/chiens?page=5","Berger allemand","400 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3580502_uploaded_image3_1645666033.jpeg"
"1717198371-339","https://sn.coinafrique.com/categorie/chiens?page=5","Caniche","200 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3576029_uploaded_image1_1645405787.jpg"
"1717198371-340","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Husky Berger","200 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3567601_uploaded_image1_1644861792.jpg"
"1717198371-341","https://sn.coinafrique.com/categorie/chiens?page=5","Caniches","200 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3564716_uploaded_image1_1644653719.jpg"
"1717198371-342","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots malinois","150 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3560042_uploaded_image1_1644375431.jpg"
"1717198371-343","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Rottweiler","200 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3559497_uploaded_image1_1644342610.jpg"
"1717198371-344","https://sn.coinafrique.com/categorie/chiens?page=5","Femelle pitt","130 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3555055_uploaded_image1_1644018829.jpg"
"1717198371-345","https://sn.coinafrique.com/categorie/chiens?page=5","Chien","Prix sur demande","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3554069_uploaded_image1_1643979741.jpg"
"1717198371-346","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots berger allemand","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3542781_uploaded_image1_1643376341.jpg"
"1717198371-347","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Caniche","200 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3539780_uploaded_image1_1643199203.jpg"
"1717198371-348","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Dogue Allemand croisé Berger","150 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538695_uploaded_image1_1643123090.jpg"
"1717198371-349","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Amstaff","150 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538182_uploaded_image1_1643104371.jpg"
"1717198371-350","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Berger Allemand","100 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3536621_uploaded_image1_1642974504.jpg"
"1717198371-351","https://sn.coinafrique.com/categorie/chiens?page=5","Dalmatien","500 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3535198_uploaded_image2_1642854976.jpeg"
"1717198371-352","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Pitbull mâle","110 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3532010_uploaded_image1_1642671792.jpg"
"1717198371-353","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots malinois","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3528607_uploaded_image1_1642449665.jpg"
"1717198371-354","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Bulldog Français","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526979_uploaded_image1_1642348631.jpg"
"1717198371-355","https://sn.coinafrique.com/categorie/chiens?page=5","Chien malinois","200 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526946_uploaded_image1_1642346487.jpg"
"1717198371-356","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Samoyede","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523984_uploaded_image1_1642144226.jpg"
"1717198371-357","https://sn.coinafrique.com/categorie/chiens?page=5","Pitbull","150 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523897_uploaded_image1_1642127455.jpg"
"1717198371-358","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Bichons Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3518812_uploaded_image1_1641875927.jpg"
"1717198371-359","https://sn.coinafrique.com/categorie/chiens?page=5","Husky blanc sibérie","600 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3515349_uploaded_image1_1641650640.jpg"
"1717198371-360","https://sn.coinafrique.com/categorie/chiens?page=5","Chien","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3512030_uploaded_image1_1641478168.jpg"
"1717198371-361","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots caniches","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3509769_uploaded_image1_1641378260.jpg"
"1717198371-362","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots","150 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3508870_uploaded_image3_1641321686.jpeg"
"1717198371-363","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Rottweiler","200 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3508376_uploaded_image1_1641305550.jpg"
"1717198371-364","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Pitbull","130 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3507395_uploaded_image1_1641253462.jpg"
"1717198371-365","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot bichon maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3499830_uploaded_image1_1640680877.jpg"
"1717198371-366","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Pékinois","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3498824_uploaded_image1_1640602505.jpg"
"1717198371-367","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Doberman","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495193_uploaded_image1_1640255635.jpg"
"1717198371-368","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Bichons maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489697_uploaded_image1_1639845388.jpg"
"1717198371-369","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots labrador mâle","260 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489190_uploaded_image1_1639823479.jpg"
"1717198371-370","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Caniche","250 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3486056_uploaded_image1_1639612838.jpg"
"1717198371-371","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots Carlin","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3482498_uploaded_image1_1639423744.jpg"
"1717198371-372","https://sn.coinafrique.com/categorie/chiens?page=5","Chien","350 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3480830_uploaded_image1_1639319506.jpg"
"1717198371-373","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot bichons maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3480182_uploaded_image1_1639256565.jpg"
"1717198371-374","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Husky","400 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3474340_uploaded_image1_1638955416.jpg"
"1717198371-375","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Pittbull","350 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3474335_uploaded_image1_1638955282.jpg"
"1717198371-376","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot berger allemand","165 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3460832_uploaded_image1_1638313935.jpg"
"1717198371-377","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot loup métissé","120 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3459451_uploaded_image1_1638229979.jpg"
"1717198371-378","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot Berger Allemand","130 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3450883_uploaded_image2_1637673227.jpeg"
"1717198371-379","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot labrador","350 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3449348_uploaded_image1_1637584231.jpg"
"1717198371-380","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Husky Siberien","350 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3443483_uploaded_image1_1637231939.jpg"
"1717198371-381","https://sn.coinafrique.com/categorie/chiens?page=5","Chien Husky Siberien","350 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3443479_uploaded_image1_1637231877.jpg"
"1717198371-382","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot pitbull","250 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3442911_uploaded_image1_1637185024.jpg"
"1717198371-383","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot bichon maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3428785_uploaded_image1_1636449218.jpg"
"1717198371-384","https://sn.coinafrique.com/categorie/chiens?page=5","Chien pitbull mâle","170 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3426533_uploaded_image1_1636325507.jpg"
"1717198371-385","https://sn.coinafrique.com/categorie/chiens?page=5","Chiot","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3424026_uploaded_image3_1636184109.jpeg"
"1717198371-386","https://sn.coinafrique.com/categorie/chiens?page=5","Chiots","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3423235_uploaded_image1_1636132429.jpg"
"1717198371-387","https://sn.coinafrique.com/categorie/chiens?page=5","Chien bichon maltais mâle","200 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3412462_uploaded_image1_1635705551.jpg"
"1717198376-388","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Bichons","30 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4025449_uploaded_image1_1672213204.jpg"
"1717198376-389","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Bichon","130 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4025445_uploaded_image1_1672213016.jpg"
"1717198376-390","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Husky","150 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4023358_uploaded_image1_1672057592.jpg"
"1717198376-391","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Husky","200 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4018249_uploaded_image1_1671629171.jpg"
"1717198376-392","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Allemand","150 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4005622_uploaded_image1_1670861007.jpg"
"1717198376-393","https://sn.coinafrique.com/categorie/chiens?page=4","Mâle Pitbull","120 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3997099_uploaded_image1_1670356944.jpg"
"1717198376-394","https://sn.coinafrique.com/categorie/chiens?page=4","Femelle Berger Allemand","250 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3989786_uploaded_image1_1669973666.jpg"
"1717198376-395","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Bichon Maltais","120 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3975894_uploaded_image1_1669133398.jpg"
"1717198376-396","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots","250 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3962314_uploaded_image1_1668265811.jpg"
"1717198376-397","https://sn.coinafrique.com/categorie/chiens?page=4","Berger Malinois","1 200 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3961682_uploaded_image3_1668213260.jpeg"
"1717198376-398","https://sn.coinafrique.com/categorie/chiens?page=4","Berger Malinois","1 200 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3961680_uploaded_image3_1668213126.jpeg"
"1717198376-399","https://sn.coinafrique.com/categorie/chiens?page=4","Métisse Berger Allemand","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3952626_uploaded_image1_1667701390.jpg"
"1717198376-400","https://sn.coinafrique.com/categorie/chiens?page=4","Femelle Husky","500 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3950534_uploaded_image1_1667574665.jpg"
"1717198376-401","https://sn.coinafrique.com/categorie/chiens?page=4","Mâle Boerbull","600 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3950528_uploaded_image1_1667574423.jpg"
"1717198376-402","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots  Berger Allemand","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3940749_uploaded_image1_1667047501.jpg"
"1717198376-403","https://sn.coinafrique.com/categorie/chiens?page=4","Bergers Belges Malinois","200 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3939343_uploaded_image1_1666955832.jpg"
"1717198376-404","https://sn.coinafrique.com/categorie/chiens?page=4","Bichon maltais","300 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3936588_uploaded_image1_1666784160.jpg"
"1717198376-405","https://sn.coinafrique.com/categorie/chiens?page=4","Chien","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3935812_uploaded_image1_1666720956.jpg"
"1717198376-406","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Allemand","150 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3919086_uploaded_image1_1665677697.jpg"
"1717198376-407","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Béninois Marocain","150 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3917424_uploaded_image1_1665594964.jpg"
"1717198376-408","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3916814_uploaded_image1_1665573517.jpg"
"1717198376-409","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Rottweiler","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3915471_uploaded_image1_1665493512.jpg"
"1717198376-410","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot berger allemand mâle","200 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3910219_uploaded_image1_1665140597.jpg"
"1717198376-411","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Rottweilers","250 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3905906_uploaded_image1_1664894472.jpg"
"1717198376-412","https://sn.coinafrique.com/categorie/chiens?page=4","Chien Berger Allemand","250 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3900127_uploaded_image1_1664576111.jpg"
"1717198376-413","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots métisse malinois et berger belge","120 000CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_3899662_uploaded_image1_1664548562.jpg"
"1717198376-414","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots  Bichon","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3897557_uploaded_image1_1664409077.jpg"
"1717198376-415","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots  Berger Allemand","135 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3895930_uploaded_image1_1664316408.jpg"
"1717198376-416","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Pinschers toy","400 000CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3893750_uploaded_image1_1664200070.jpg"
"1717198376-417","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Bulldogs français","500 000CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3893742_uploaded_image1_1664199903.jpg"
"1717198376-418","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Bulldogs français","500 000CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3893728_uploaded_image1_1664199709.jpg"
"1717198376-419","https://sn.coinafrique.com/categorie/chiens?page=4","Chien Husky","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3892736_uploaded_image1_1664126466.jpg"
"1717198376-420","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Berger Allemand","150 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3890175_uploaded_image1_1663943837.jpg"
"1717198376-421","https://sn.coinafrique.com/categorie/chiens?page=4","Berger malinois","250 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3881831_uploaded_image1_1663434565.jpg"
"1717198376-422","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot femelle boerboel","550 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3874975_uploaded_image1_1662997342.jpg"
"1717198376-423","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Malinois femelle","300 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3874592_uploaded_image1_1662985359.jpg"
"1717198376-424","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Yorkshire Toy","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3868293_uploaded_image1_1662590348.jpg"
"1717198376-425","https://sn.coinafrique.com/categorie/chiens?page=4","Chienne Cane Corso","400 000CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_3867600_uploaded_image1_1662560691.jpg"
"1717198376-426","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot malinois","250 000CFA","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_3867595_uploaded_image2_1662560517.jpeg"
"1717198376-427","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot berger","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3865651_uploaded_image1_1662471125.jpg"
"1717198376-428","https://sn.coinafrique.com/categorie/chiens?page=4","Bichon maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3865643_uploaded_image1_1662470750.jpg"
"1717198376-429","https://sn.coinafrique.com/categorie/chiens?page=4","Caniche bichon","200 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3861980_uploaded_image1_1662259844.jpg"
"1717198376-430","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot berger allemand","150 000CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_3858177_uploaded_image1_1662077390.jpg"
"1717198376-431","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Berger Malinois","250 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3847815_uploaded_image1_1661514913.jpg"
"1717198376-432","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Husky","400 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3842536_uploaded_image1_1661251974.jpg"
"1717198376-433","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot pitbull","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3834868_uploaded_image1_1660765064.jpg"
"1717198376-434","https://sn.coinafrique.com/categorie/chiens?page=4","Pitbull","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3834863_uploaded_image1_1660764746.jpg"
"1717198376-435","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot  Husky","390 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3833295_uploaded_image1_1660690344.jpg"
"1717198376-436","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot   Bichon","210 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3833288_uploaded_image1_1660689995.jpg"
"1717198376-437","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots","150 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3832175_uploaded_image1_1660649302.jpg"
"1717198376-438","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Bichons Maltais","360 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3830263_uploaded_image1_1660511399.jpg"
"1717198376-439","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot pittbull mâle","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3828012_uploaded_image1_1660349111.jpg"
"1717198376-440","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Husky","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3828001_uploaded_image1_1660348421.jpg"
"1717198376-441","https://sn.coinafrique.com/categorie/chiens?page=4","Husky Sibérien","600 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_3826391_uploaded_image1_1660255503.jpg"
"1717198376-442","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot bichon","250 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3812064_uploaded_image1_1659491230.jpg"
"1717198376-443","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Allemand","200 000CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_3807360_uploaded_image1_1659287153.jpg"
"1717198376-444","https://sn.coinafrique.com/categorie/chiens?page=4","Pit bull terrier","100 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3807116_uploaded_image1_1659270891.jpg"
"1717198376-445","https://sn.coinafrique.com/categorie/chiens?page=4","Chienne Husky","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3804084_uploaded_image1_1659043627.jpg"
"1717198376-446","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Samoyede","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3799036_uploaded_image1_1658767159.jpg"
"1717198376-447","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot","100 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3798734_uploaded_image1_1658755588.jpg"
"1717198376-448","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots métisses","100 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3796617_uploaded_image1_1658586347.jpg"
"1717198376-449","https://sn.coinafrique.com/categorie/chiens?page=4","Chiens","100 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3796612_uploaded_image1_1658586124.jpg"
"1717198376-450","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3795668_uploaded_image1_1658518847.jpg"
"1717198376-451","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots bulldog français","700 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3788228_uploaded_image1_1658070642.jpg"
"1717198376-452","https://sn.coinafrique.com/categorie/chiens?page=4","Pit Bull","200 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3783830_uploaded_image1_1657753881.jpg"
"1717198376-453","https://sn.coinafrique.com/categorie/chiens?page=4","Pitbull","200 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3782217_uploaded_image1_1657654646.jpg"
"1717198376-454","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot bichon maltais","150 000CFA","Gueule Tapée, Dakar, Sénégal","https://images.coinafrique.com/thumb_3778149_uploaded_image1_1657302373.jpg"
"1717198376-455","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot pitbull","125 000CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3765560_uploaded_image1_1656635723.jpg"
"1717198376-456","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3764064_uploaded_image1_1656548750.jpg"
"1717198376-457","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots métissés berger allemand","300 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3763206_uploaded_image1_1656503598.jpg"
