web-scraper-order,web-scraper-start-url,name,price,adress,im_link-src
"1717201658-279","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Canard colvert","32 500CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4141195_uploaded_image1_1679311407.jpg"
"1717201658-280","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chatte persane himalayenne","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4140736_uploaded_image1_1679260998.jpg"
"1717201658-281","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Vaches","7 000 000CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_4131629_uploaded_image1_1678668784.jpg"
"1717201658-282","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Oies","35 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4119270_uploaded_image2_1677889884.jpeg"
"1717201658-283","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Hamster dorée","15 000CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4110101_uploaded_image1_1677403384.jpg"
"1717201658-284","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chèvre sahelienne","180 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4103018_uploaded_image1_1676929679.jpg"
"1717201658-285","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chats siamois himalayen","300 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4102440_uploaded_image1_1676904996.jpg"
"1717201658-286","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chaton angora","180 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4102298_uploaded_image1_1676900131.jpg"
"1717201658-287","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Oie mâle","17 500CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4101112_uploaded_image1_1676811238.jpg"
"1717201658-288","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Cheval","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4092862_uploaded_image1_1676283623.jpg"
"1717201658-289","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Bœuf","600 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_4090572_uploaded_image1_1676111755.jpg"
"1717201658-290","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Bœufs","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_4089255_uploaded_image1_1676026530.jpg"
"1717201658-291","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Paons","300 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4077861_uploaded_image1_1675419699.jpg"
"1717201658-292","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Oies","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_4064457_uploaded_image1_1674641302.jpg"
"1717201658-293","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Dinde","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4060300_uploaded_image1_1674362008.jpg"
"1717201658-294","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chat Persan Chinchilla Golden","350 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4059512_uploaded_image1_1674307828.jpg"
"1717201658-295","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chatons Persans Chinchillas Silver","350 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4059507_uploaded_image1_1674307525.jpg"
"1717201658-296","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Canards","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4056116_uploaded_image1_1674103896.jpg"
"1717201658-297","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Dindons","175 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4056115_uploaded_image1_1674103633.jpg"
"1717201658-298","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Perruches ondulées","7 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_4049517_uploaded_image1_1673696813.jpg"
"1717201658-299","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Boeuf","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_4047285_uploaded_image1_1673554118.jpg"
"1717201658-300","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Oies de garde","200 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4033376_uploaded_image1_1672817271.jpg"
"1717201658-301","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Cheval","450 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4029054_uploaded_image1_1672496527.jpg"
"1717201658-302","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Jument","550 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4029052_uploaded_image1_1672496436.jpg"
"1717201658-303","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Vache","475CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_4015081_uploaded_image1_1671456683.jpg"
"1717201658-304","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Perroquets Roseicollis","50 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4006084_uploaded_image1_1670879833.jpg"
"1717201658-305","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chaton Persan","400 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4004300_uploaded_image1_1670782309.jpg"
"1717201658-306","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chat persan hymalayen","350 000CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4002094_uploaded_image1_1670612752.jpg"
"1717201658-307","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Bœufs","600 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_4001249_uploaded_image1_1670577657.jpg"
"1717201658-308","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Bœufs","600 000CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_3991901_uploaded_image1_1670076562.jpg"
"1717201658-309","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chèvre","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3985611_uploaded_image1_1669761997.jpg"
"1717201658-310","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Perruches ondulées","12 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3968286_uploaded_image1_1668632770.jpg"
"1717201658-311","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chaton Persan-angora","200 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3967762_uploaded_image1_1668607120.jpg"
"1717201658-312","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chat Persan Chinchilla Silver Shaded","700 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3967742_uploaded_image1_1668606569.jpg"
"1717201658-313","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Paon","450 000CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_3956247_uploaded_image2_1667916424.jpeg"
"1717201658-314","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Dinde","35 000CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_3956243_uploaded_image1_1667916312.jpg"
"1717201658-315","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Poissons aquarium","7 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3922652_uploaded_image1_1665918281.jpg"
"1717201658-316","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Anes","500 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3916725_uploaded_image1_1665569939.jpg"
"1717201658-317","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Bœuf","700 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3916720_uploaded_image1_1665569801.jpg"
"1717201658-318","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Paons bleus","400 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3916692_uploaded_image1_1665568760.jpg"
"1717201658-319","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chaton Scottish Fold","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3915043_uploaded_image1_1665477189.jpg"
"1717201658-320","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Cailles","2 500CFA","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_3905361_uploaded_image1_1664880986.jpg"
"1717201658-321","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Paon","50 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3901686_uploaded_image1_1664658095.jpg"
"1717201658-322","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Œufs","9 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3862604_uploaded_image1_1662310160.jpg"
"1717201658-323","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Cobaye mâle","16 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3868453_uploaded_image1_1662603701.jpg"
"1717201658-324","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Vache","65 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3850590_uploaded_image1_1661716395.jpg"
"1717201658-325","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Bœuf","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_3819174_uploaded_image1_1659877769.jpg"
"1717201663-326","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton","450 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4770207_uploaded_image1_1717067489.jpg"
"1717201663-327","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Angora","350 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4765270_uploaded_image1_1716842569.jpg"
"1717201663-328","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Vache laitière Montbéliarde","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4765247_uploaded_image1_1716841792.jpg"
"1717201663-329","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Scottish","450 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4755374_uploaded_image1_1716328455.jpg"
"1717201663-330","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Vaches Montbéliarde","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_4753936_uploaded_image1_1716257870.jpg"
"1717201663-331","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Vache Montbéliard et Holstein","Prix sur demande","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4753935_uploaded_image1_1716257776.jpg"
"1717201663-332","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Vache  Montbéliard Holstein","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_4753933_uploaded_image1_1716257630.jpg"
"1717201663-333","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Boeuf","800 000CFA","Kaolack, Sénégal","https://images.coinafrique.com/thumb_4752043_uploaded_image1_1716145974.jpg"
"1717201663-334","https://sn.coinafrique.com/categorie/autres-animaux?page=1","3 chatons","Prix sur demande","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4751663_uploaded_image1_1716126912.jpg"
"1717201663-335","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Paon bleu","250 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4686441_uploaded_image1_1712838619.jpg"
"1717201663-336","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perroquet inséparable","60 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4724298_uploaded_image1_1714756962.jpg"
"1717201663-337","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chat Siamois","300 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4723220_uploaded_image1_1714727016.jpg"
"1717201663-338","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Hamster","5 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4723216_uploaded_image1_1714726904.jpg"
"1717201663-339","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Cailles","Prix sur demande","Touba, Sénégal","https://images.coinafrique.com/thumb_4701407_uploaded_image1_1713575328.jpg"
"1717201663-340","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perruche","20 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_4701230_uploaded_image1_1713565518.jpg"
"1717201663-341","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton","Prix sur demande","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4689687_uploaded_image1_1713000926.jpg"
"1717201663-342","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Paons","75 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4680949_uploaded_image1_1712517091.jpg"
"1717201663-343","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Bœufs","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4679890_uploaded_image1_1712437211.jpg"
"1717201663-344","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Paire de perruches ondulées","40 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_4679396_uploaded_image1_1712411459.jpg"
"1717201663-345","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Vache brune","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_4664799_uploaded_image1_1711657831.jpg"
"1717201663-346","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chatons","Prix sur demande","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651939_uploaded_image1_1710967508.jpg"
"1717201663-347","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Couple perroquet  Roseicollis","60 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651651_uploaded_image1_1710951067.jpg"
"1717201663-348","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Canard Colvert","25 000CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4650420_uploaded_image1_1710887873.jpg"
"1717201663-349","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chatons","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4646165_uploaded_image1_1710686670.jpg"
"1717201663-350","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Himalayen","270 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4642742_uploaded_image1_1710476161.jpg"
"1717201663-351","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Cage avec 3  oiseaux","60 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4640165_uploaded_image1_1710330525.jpg"
"1717201663-352","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Hymalayen Persan","270 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4639205_uploaded_image1_1710275204.jpg"
"1717201663-353","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chat Brittish Shorthair","700 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4629619_uploaded_image1_1709768692.jpg"
"1717201663-354","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chat Persan Chinchilla","400 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623023_uploaded_image1_1709471973.jpg"
"1717201663-355","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Poussins de canards","3 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4619825_uploaded_image1_1709296934.jpg"
"1717201663-356","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton","Prix sur demande","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608863_uploaded_image1_1708712110.jpg"
"1717201663-357","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chat Persan","400 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608810_uploaded_image1_1708709820.jpg"
"1717201663-358","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Siamois Hymalayen","240 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4593854_uploaded_image1_1707927839.jpg"
"1717201663-359","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Radgoll","300 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4593844_uploaded_image1_1707927261.jpg"
"1717201663-360","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Persan","400 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4592914_uploaded_image1_1707885493.jpg"
"1717201663-361","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Scottish Fold","750 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571582_uploaded_image1_1706729320.jpg"
"1717201663-362","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perroquet youyou","10 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4570755_uploaded_image2_1706701706.jpeg"
"1717201663-363","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Persan","400 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4569529_uploaded_image1_1706630955.jpg"
"1717201663-364","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Boeuf","600 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4568012_uploaded_image1_1706543950.jpg"
"1717201663-365","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Cochons d'inde","20 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4555313_uploaded_image1_1705776199.jpg"
"1717201663-366","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Scotish Fold","750 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4540889_uploaded_image1_1705029103.jpg"
"1717201663-367","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Persan","400 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4540876_uploaded_image1_1705028116.jpg"
"1717201663-368","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Bœuf","Prix sur demande","Diamalaye 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4534540_uploaded_image1_1704746080.jpg"
"1717201663-369","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Poissons aquarium","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4534116_uploaded_image2_1704727054.jpeg"
"1717201663-370","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chatons Serval","1 500 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_4517799_uploaded_image1_1703777941.jpg"
"1717201663-371","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Couple dinde","40 000CFA","Kolda, Sénégal","https://images.coinafrique.com/thumb_4506000_uploaded_image1_1702997150.jpg"
"1717201663-372","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Vaches","1 500 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4504586_uploaded_image1_1702911785.jpg"
"1717201663-373","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Cochons","20 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4503064_uploaded_image1_1702806770.jpg"
"1717201663-374","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Cochons","20 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4503058_uploaded_image1_1702806558.jpg"
"1717201663-375","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Siamois","300 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4497278_uploaded_image1_1702430702.jpg"
"1717201663-376","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Persan","450 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4465805_uploaded_image1_1700515017.jpg"
"1717201663-377","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Scottish Fold","800 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4465796_uploaded_image1_1700514601.jpg"
"1717201663-378","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Pintade","75 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4465594_uploaded_image1_1700505532.jpg"
"1717201663-379","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Brittish Shorthair","800 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4462219_uploaded_image1_1700244596.jpg"
"1717201663-380","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perruche Anglaise","40 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4456172_uploaded_image1_1699885668.jpg"
"1717201663-381","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perruches ondulées","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4456156_uploaded_image1_1699884359.jpg"
"1717201663-382","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Cailles","1 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4454743_uploaded_image1_1699793813.jpg"
"1717201663-383","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perruche ondulée","7 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4452994_uploaded_image1_1699659802.jpg"
"1717201663-384","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Paon","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4451044_uploaded_image1_1699554808.jpg"
"1717201663-385","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Canards","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_4442030_uploaded_image1_1699015617.jpg"
"1717201663-386","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Paon","65 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4435457_uploaded_image1_1698661056.jpg"
"1717201663-387","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Hamster","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4427120_uploaded_image1_1698074419.jpg"
"1717201663-388","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Femelle Persan Chinchilla LOOF","260 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4423887_uploaded_image1_1697823206.jpg"
"1717201663-389","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chatons Persans Chinchillas LOOF","350 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4416717_uploaded_image1_1697292718.jpg"
"1717201663-390","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Pintade","7 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4412768_uploaded_image1_1697036744.jpg"
"1717201663-391","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perroquet","50 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4411374_uploaded_image1_1696959883.jpg"
"1717201663-392","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Oies de Toulouse","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_4409000_uploaded_image1_1696840958.jpg"
"1717201663-393","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Dindes","30 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4408804_uploaded_image1_1696809535.jpg"
"1717201663-394","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Pintades","40 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4408799_uploaded_image1_1696809191.jpg"
"1717201663-395","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Veaux","450 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4407653_uploaded_image1_1696730126.jpg"
"1717201663-396","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chèvre","80 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4387674_uploaded_image1_1695430824.jpg"
"1717201663-397","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chatons Persans Chinchillas","400 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4386800_uploaded_image1_1695383644.jpg"
"1717201663-398","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chat Persan","650 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4386249_uploaded_image1_1695340690.jpg"
"1717201663-399","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Dinde rouge pair","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4381112_uploaded_image1_1695035479.jpg"
"1717201663-400","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Bœuf","450 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4379382_uploaded_image1_1694875556.jpg"
"1717201663-401","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4365267_uploaded_image1_1694000653.jpg"
"1717201663-402","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Vache","1 500 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4343608_uploaded_image1_1692570567.jpg"
"1717201663-403","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Vache","1 800 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4343601_uploaded_image1_1692569896.jpg"
"1717201663-404","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Taureau","320 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4335558_uploaded_image1_1692061499.jpg"
"1717201663-405","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chatons","450 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4335094_uploaded_image1_1692032438.jpg"
"1717201663-406","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chaton Gimalayen Siamois","250 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4333502_uploaded_image1_1691932427.jpg"
"1717201663-407","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perruches ondulées","20 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4331659_uploaded_image1_1691773285.jpg"
"1717201663-408","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Perroquets","60 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4331654_uploaded_image1_1691772808.jpg"
"1717201663-409","https://sn.coinafrique.com/categorie/autres-animaux?page=1","Chatons  British shorthair","650 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4328377_uploaded_image1_1691583410.jpg"
